,TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,full_team,team
14,1610612745,2021,00,Alperen Sengun,Alperen,alperen-sengun,28,C,6-10,243,"JUL 25, 2002",19.0,R,Besiktas,1630578,Draft Rights Traded from OKC on 07/30/21,Houston Rockets,Rockets
15,1610612745,2021,00,Anthony Lamb,Anthony,anthony-lamb,33,F,6-6,227,"JAN 20, 1998",24.0,1,Vermont,1630237,,Houston Rockets,Rockets
16,1610612745,2021,00,Christian Wood,Christian,christian-wood,35,F,6-9,214,"SEP 27, 1995",26.0,5,UNLV,1626174,,Houston Rockets,Rockets
0,1610612746,2021,00,Jay Scrubb,Jay,jay-scrubb,0,G,6-5,220,"SEP 01, 2000",21.0,1,John A. Logan,1630206,,Los Angeles Clippers,Clippers
1,1610612746,2021,00,Reggie Jackson,Reggie,reggie-jackson,1,G,6-2,208,"APR 16, 1990",32.0,10,Boston College,202704,,Los Angeles Clippers,Clippers
2,1610612746,2021,00,Kawhi Leonard,Kawhi,kawhi-leonard,2,F,6-7,225,"JUN 29, 1991",31.0,10,San Diego State,202695,Signed on 07/09/19,Los Angeles Clippers,Clippers
3,1610612746,2021,00,Brandon Boston Jr.,Brandon,brandon-boston-jr,4,G,6-6,188,"NOV 28, 2001",20.0,R,Kentucky,1630527,Draft Rights Traded from NOP on 08/07/21,Los Angeles Clippers,Clippers
4,1610612746,2021,00,Luke Kennard,Luke,luke-kennard,5,G,6-5,206,"JUN 24, 1996",26.0,4,Duke,1628379,,Los Angeles Clippers,Clippers
5,1610612746,2021,00,Amir Coffey,Amir,amir-coffey,7,G-F,6-7,210,"JUN 17, 1997",25.0,2,Minnesota,1629599,Signed on 07/09/19,Los Angeles Clippers,Clippers
6,1610612746,2021,00,Marcus Morris Sr.,Marcus,marcus-morris-sr,8,F,6-8,218,"SEP 02, 1989",32.0,10,Kansas,202694,Traded from NYK on 02/06/20,Los Angeles Clippers,Clippers
7,1610612746,2021,00,Paul George,Paul,paul-george,13,F,6-8,220,"MAY 02, 1990",32.0,11,Fresno State,202331,Traded from OKC on 07/10/19,Los Angeles Clippers,Clippers
8,1610612746,2021,00,Terance Mann,Terance,terance-mann,14,G-F,6-5,215,"OCT 18, 1996",25.0,2,Florida State,1629611,#48 Pick in 2019 Draft,Los Angeles Clippers,Clippers
9,1610612746,2021,00,Xavier Moon,Xavier,xavier-moon,15,G,6-2,165,"JAN 02, 1995",27.0,R,Morehead State,1629875,Signed on 12/25/21,Los Angeles Clippers,Clippers
10,1610612746,2021,00,Jason Preston,Jason,jason-preston,17,G,6-3,181,"AUG 10, 1999",22.0,R,Ohio,1630554,Draft Rights Traded from ORL on 07/29/21,Los Angeles Clippers,Clippers
11,1610612746,2021,00,Rodney Hood,Rodney,rodney-hood,22,G-F,6-8,208,"OCT 20, 1992",29.0,7,Duke,203918,,Los Angeles Clippers,Clippers
12,1610612746,2021,00,Robert Covington,Robert,robert-covington,23,F,6-7,209,"DEC 14, 1990",31.0,8,Tennessee State,203496,Traded from POR on 02/04/22,Los Angeles Clippers,Clippers
13,1610612746,2021,00,Norman Powell,Norman,norman-powell,24,G,6-3,215,"MAY 25, 1993",29.0,6,UCLA,1626181,Traded from POR on 02/04/22,Los Angeles Clippers,Clippers
14,1610612746,2021,00,Nicolas Batum,Nicolas,nicolas-batum,33,G-F,6-8,230,"DEC 14, 1988",33.0,13,Le Mans,201587,Signed on 12/01/20,Los Angeles Clippers,Clippers
15,1610612746,2021,00,Ivica Zubac,Ivica,ivica-zubac,40,C,7-0,240,"MAR 18, 1997",25.0,5,Mega Basket,1627826,Traded from LAL on 02/07/19,Los Angeles Clippers,Clippers
16,1610612746,2021,00,Isaiah Hartenstein,Isaiah,isaiah-hartenstein,55,C-F,7-0,250,"MAY 05, 1998",24.0,3,Zalgiris,1628392,,Los Angeles Clippers,Clippers
0,1610612747,2021,00,Russell Westbrook,Russell,russell-westbrook,0,G,6-3,200,"NOV 12, 1988",33.0,13,UCLA,201566,,Los Angeles Lakers,Lakers
1,1610612747,2021,00,Wayne Ellington,Wayne,wayne-ellington,2,G,6-4,207,"NOV 29, 1987",34.0,12,North Carolina,201961,,Los Angeles Lakers,Lakers
2,1610612747,2021,00,Anthony Davis,Anthony,anthony-davis,3,F-C,6-10,253,"MAR 11, 1993",29.0,9,Kentucky,203076,Traded from NOP on 07/06/19,Los Angeles Lakers,Lakers
3,1610612747,2021,00,D.J. Augustin,D.J.,dj-augustin,4,G,5-11,183,"NOV 10, 1987",34.0,13,University of Texas at Austin,201571,,Los Angeles Lakers,Lakers
4,1610612747,2021,00,Talen Horton-Tucker,Talen,talen-horton-tucker,5,G,6-4,234,"NOV 25, 2000",21.0,2,Iowa State,1629659,,Los Angeles Lakers,Lakers
5,1610612747,2021,00,LeBron James,LeBron,lebron-james,6,F,6-9,250,"DEC 30, 1984",37.0,18,St. Vincent-St. Mary HS (OH),2544,Signed on 07/09/18,Los Angeles Lakers,Lakers
6,1610612747,2021,00,Carmelo Anthony,Carmelo,carmelo-anthony,7,F,6-7,238,"MAY 29, 1984",38.0,18,Syracuse,2546,,Los Angeles Lakers,Lakers
7,1610612747,2021,00,Kent Bazemore,Kent,kent-bazemore,9,G-F,6-4,195,"JUL 01, 1989",32.0,9,Old Dominion,203145,,Los Angeles Lakers,Lakers
8,1610612747,2021,00,Malik Monk,Malik,malik-monk,11,G,6-3,200,"FEB 04, 1998",24.0,4,Kentucky,1628370,,Los Angeles Lakers,Lakers
9,1610612747,2021,00,Kendrick Nunn,Kendrick,kendrick-nunn,12,G,6-2,190,"AUG 03, 1995",26.0,2,Oakland,1629134,,Los Angeles Lakers,Lakers
10,1610612747,2021,00,Stanley Johnson,Stanley,stanley-johnson,14,F-G,6-6,242,"MAY 29, 1996",26.0,6,Arizona,1626169,,Los Angeles Lakers,Lakers
11,1610612747,2021,00,Austin Reaves,Austin,austin-reaves,15,G,6-5,197,"MAY 29, 1998",24.0,R,Oklahoma,1630559,Signed on 08/03/21,Los Angeles Lakers,Lakers
12,1610612747,2021,00,Avery Bradley,Avery,avery-bradley,20,G,6-3,180,"NOV 26, 1990",31.0,11,University of Texas at Austin,202340,,Los Angeles Lakers,Lakers
13,1610612747,2021,00,Wenyen Gabriel,Wenyen,wenyen-gabriel,35,F,6-9,205,"MAR 26, 1997",25.0,2,Kentucky,1629117,Signed on 03/01/22,Los Angeles Lakers,Lakers
14,1610612747,2021,00,Mac McClung,Mac,mac-mcclung,37,G,6-2,185,"JAN 06, 1999",23.0,R,Texas Tech,1630644,,Los Angeles Lakers,Lakers
15,1610612747,2021,00,Dwight Howard,Dwight,dwight-howard,39,C-F,6-10,265,"DEC 08, 1985",36.0,17,                                   ,2730,,Los Angeles Lakers,Lakers
16,1610612747,2021,00,Mason Jones,Mason,mason-jones,40,G,6-4,200,"JUL 21, 1998",23.0,1,Arkansas,1630222,,Los Angeles Lakers,Lakers
0,1610612748,2021,00,Gabe Vincent,Gabe,gabe-vincent,2,G,6-3,200,"JUN 14, 1996",26.0,2,California-Santa Barbara,1629216,,Miami Heat,Heat
1,1610612748,2021,00,Victor Oladipo,Victor,victor-oladipo,4,G,6-4,213,"MAY 04, 1992",30.0,8,Indiana,203506,,Miami Heat,Heat
2,1610612748,2021,00,Kyle Lowry,Kyle,kyle-lowry,7,G,6-0,196,"MAR 25, 1986",36.0,15,Villanova,200768,Traded from TOR on 08/06/21,Miami Heat,Heat
3,1610612748,2021,00,Markieff Morris,Markieff,markieff-morris,8,F,6-9,245,"SEP 02, 1989",32.0,10,Kansas,202693,,Miami Heat,Heat
4,1610612748,2021,00,Mychal Mulder,Mychal,mychal-mulder,12,G,6-3,195,"JUN 12, 1994",28.0,2,Kentucky,1628539,,Miami Heat,Heat
5,1610612748,2021,00,Bam Adebayo,Bam,bam-adebayo,13,C-F,6-9,255,"JUL 18, 1997",24.0,4,Kentucky,1628389,#14 Pick in 2017 Draft,Miami Heat,Heat
6,1610612748,2021,00,Tyler Herro,Tyler,tyler-herro,14,G,6-5,195,"JAN 20, 2000",22.0,2,Kentucky,1629639,#13 Pick in 2019 Draft,Miami Heat,Heat
7,1610612748,2021,00,Javonte Smart,Javonte,javonte-smart,15,G,6-4,205,"JUN 03, 1999",23.0,R,Birmingham Squadron,1630606,,Miami Heat,Heat
8,1610612748,2021,00,Caleb Martin,Caleb,caleb-martin,16,F,6-5,205,"SEP 28, 1995",26.0,2,Nevada,1628997,Signed on 09/14/21,Miami Heat,Heat
9,1610612748,2021,00,P.J. Tucker,P.J.,pj-tucker,17,F,6-5,245,"MAY 05, 1985",37.0,10,Texas,200782,,Miami Heat,Heat
10,1610612748,2021,00,Dewayne Dedmon,Dewayne,dewayne-dedmon,21,C,7-0,245,"AUG 12, 1989",32.0,8,Southern California,203473,,Miami Heat,Heat
11,1610612748,2021,00,Jimmy Butler,Jimmy,jimmy-butler,22,F,6-7,230,"SEP 14, 1989",32.0,10,Marquette,202710,Traded from PHI on 07/06/19,Miami Heat,Heat
12,1610612748,2021,00,Haywood Highsmith,Haywood,haywood-highsmith,24,F,6-4,220,"DEC 09, 1996",25.0,1,Wheeling Jesuit,1629312,Signed on 12/30/21,Miami Heat,Heat
13,1610612748,2021,00,Max Strus,Max,max-strus,31,G-F,6-5,215,"MAR 28, 1996",26.0,2,DePaul,1629622,,Miami Heat,Heat
14,1610612748,2021,00,Udonis Haslem,Udonis,udonis-haslem,40,F,6-8,235,"JUN 09, 1980",42.0,18,Florida,2617,Signed on 08/01/03,Miami Heat,Heat
15,1610612748,2021,00,Duncan Robinson,Duncan,duncan-robinson,55,F,6-7,215,"APR 22, 1994",28.0,3,Michigan,1629130,Signed on 07/10/18,Miami Heat,Heat
16,1610612748,2021,00,Omer Yurtseven,Omer,omer-yurtseven,77,C,6-11,275,"JUN 19, 1998",24.0,R,Georgetown,1630209,,Miami Heat,Heat
0,1610612749,2021,00,George Hill,George,george-hill,3,G,6-4,188,"MAY 04, 1986",36.0,13,Indiana-Purdue Indianapolis,201588,,Milwaukee Bucks,Bucks
1,1610612749,2021,00,Jevon Carter,Jevon,jevon-carter,5,G,6-1,200,"SEP 14, 1995",26.0,3,West Virginia,1628975,,Milwaukee Bucks,Bucks
2,1610612749,2021,00,Luca Vildoza,Luca,luca-vildoza,6,G,6-3,190,"AUG 11, 1995",26.0,R,Baskonia,1630492,,Milwaukee Bucks,Bucks
3,1610612749,2021,00,Grayson Allen,Grayson,grayson-allen,7,G,6-4,198,"OCT 08, 1995",26.0,3,Duke,1628960,Traded from MEM on 08/07/21,Milwaukee Bucks,Bucks
4,1610612749,2021,00,Bobby Portis,Bobby,bobby-portis,9,F,6-10,250,"FEB 10, 1995",27.0,6,Arkansas,1626171,Signed on 11/24/20,Milwaukee Bucks,Bucks
5,1610612749,2021,00,Brook Lopez,Brook,brook-lopez,11,C,7-0,282,"APR 01, 1988",34.0,13,Stanford,201572,Signed on 07/17/18,Milwaukee Bucks,Bucks
6,1610612749,2021,00,Jordan Nwora,Jordan,jordan-nwora,13,F,6-8,225,"SEP 09, 1998",23.0,1,Louisville,1629670,,Milwaukee Bucks,Bucks
7,1610612749,2021,00,Jrue Holiday,Jrue,jrue-holiday,21,G,6-3,205,"JUN 12, 1990",32.0,12,UCLA,201950,Traded from NOP on 11/23/20,Milwaukee Bucks,Bucks
8,1610612749,2021,00,Khris Middleton,Khris,khris-middleton,22,F,6-7,222,"AUG 12, 1991",30.0,9,Texas A&M,203114,Traded from DET on 07/31/13,Milwaukee Bucks,Bucks
9,1610612749,2021,00,Wesley Matthews,Wesley,wesley-matthews,23,G,6-4,220,"OCT 14, 1986",35.0,12,Marquette,202083,,Milwaukee Bucks,Bucks
10,1610612749,2021,00,Pat Connaughton,Pat,pat-connaughton,24,G,6-5,209,"JAN 06, 1993",29.0,6,Notre Dame,1626192,Signed on 08/01/18,Milwaukee Bucks,Bucks
11,1610612749,2021,00,Serge Ibaka,Serge,serge-ibaka,25,F,6-10,235,"SEP 18, 1989",32.0,12,,201586,,Milwaukee Bucks,Bucks
12,1610612749,2021,00,Lindell Wigginton,Lindell,lindell-wigginton,28,G,6-1,189,"MAR 28, 1998",24.0,R,Iowa State,1629623,Signed on 01/13/22,Milwaukee Bucks,Bucks
13,1610612749,2021,00,Giannis Antetokounmpo,Giannis,giannis-antetokounmpo,34,F,6-11,242,"DEC 06, 1994",27.0,8,Filathlitikos,203507,#15 Pick in 2013 Draft,Milwaukee Bucks,Bucks
14,1610612749,2021,00,Thanasis Antetokounmpo,Thanasis,thanasis-antetokounmpo,43,F,6-6,219,"JUL 18, 1992",29.0,3,Panathinaikos,203648,Signed on 07/16/19,Milwaukee Bucks,Bucks
15,1610612749,2021,00,Sandro Mamukelashvili,Sandro,sandro-mamukelashvili,54,F-C,6-9,240,"MAY 23, 1999",23.0,R,Seton Hall,1630572,,Milwaukee Bucks,Bucks
16,1610612749,2021,00,Rayjon Tucker,Rayjon,rayjon-tucker,59,G,6-3,209,"SEP 24, 1997",24.0,2,Arkansas-Little Rock,1629730,,Milwaukee Bucks,Bucks
0,1610612750,2021,00,D'Angelo Russell,D'Angelo,dangelo-russell,0,G,6-4,193,"FEB 23, 1996",26.0,6,Ohio State,1626156,,Minnesota Timberwolves,Timberwolves
1,1610612750,2021,00,Anthony Edwards,Anthony,anthony-edwards,1,G,6-4,225,"AUG 05, 2001",20.0,1,Georgia,1630162,#1 Pick in 2020 Draft,Minnesota Timberwolves,Timberwolves
2,1610612750,2021,00,Jaden McDaniels,Jaden,jaden-mcdaniels,3,F,6-9,185,"SEP 29, 2000",21.0,1,Washington,1630183,Draft Rights Traded from OKC on 11/20/20,Minnesota Timberwolves,Timberwolves
3,1610612750,2021,00,Jaylen Nowell,Jaylen,jaylen-nowell,4,G,6-4,201,"JUL 09, 1999",22.0,2,Washington,1629669,#43 Pick in 2019 Draft,Minnesota Timberwolves,Timberwolves
4,1610612750,2021,00,Malik Beasley,Malik,malik-beasley,5,G,6-4,187,"NOV 26, 1996",25.0,5,Florida State,1627736,,Minnesota Timberwolves,Timberwolves
5,1610612750,2021,00,Jordan McLaughlin,Jordan,jordan-mclaughlin,6,G,5-11,185,"APR 09, 1996",26.0,2,Southern California,1629162,Signed on 07/19/19,Minnesota Timberwolves,Timberwolves
6,1610612750,2021,00,Jarred Vanderbilt,Jarred,jarred-vanderbilt,8,F,6-9,214,"APR 03, 1999",23.0,3,Kentucky,1629020,,Minnesota Timberwolves,Timberwolves
7,1610612750,2021,00,Leandro Bolmaro,Leandro,leandro-bolmaro,9,F,6-6,200,"SEP 11, 2000",21.0,R,,1630195,,Minnesota Timberwolves,Timberwolves
8,1610612750,2021,00,Jake Layman,Jake,jake-layman,10,F,6-8,209,"MAR 07, 1994",28.0,5,Maryland,1627774,,Minnesota Timberwolves,Timberwolves
9,1610612750,2021,00,Naz Reid,Naz,naz-reid,11,C-F,6-9,264,"AUG 26, 1999",22.0,2,Louisiana State,1629675,Signed on 07/04/19,Minnesota Timberwolves,Timberwolves
10,1610612750,2021,00,Taurean Prince,Taurean,taurean-prince,12,F,6-6,218,"MAR 22, 1994",28.0,5,Baylor,1627752,,Minnesota Timberwolves,Timberwolves
11,1610612750,2021,00,Nathan Knight,Nathan,nathan-knight,13,F-C,6-10,253,"SEP 20, 1997",24.0,1,William & Mary,1630233,,Minnesota Timberwolves,Timberwolves
12,1610612750,2021,00,Greg Monroe,Greg,greg-monroe,15,F-C,6-10,250,"JUN 04, 1990",32.0,9,Georgetown,202328,,Minnesota Timberwolves,Timberwolves
13,1610612750,2021,00,Josh Okogie,Josh,josh-okogie,20,G,6-4,213,"SEP 01, 1998",23.0,3,Georgia Tech,1629006,,Minnesota Timberwolves,Timberwolves
14,1610612750,2021,00,Patrick Beverley,Patrick,patrick-beverley,22,G,6-1,180,"JUL 12, 1988",33.0,9,Arkansas,201976,,Minnesota Timberwolves,Timberwolves
15,1610612750,2021,00,McKinley Wright IV,McKinley,mckinley-wright-iv,25,G,5-11,192,"OCT 25, 1998",23.0,R,Colorado,1630593,,Minnesota Timberwolves,Timberwolves
16,1610612750,2021,00,Karl-Anthony Towns,Karl-Anthony,karl-anthony-towns,32,C-F,6-11,248,"NOV 15, 1995",26.0,6,Kentucky,1626157,#1 Pick in 2015 Draft,Minnesota Timberwolves,Timberwolves
0,1610612751,2021,00,Andre Drummond,Andre,andre-drummond,0,C,6-10,279,"AUG 10, 1993",28.0,9,Connecticut,203083,,Brooklyn Nets,Nets
1,1610612751,2021,00,Bruce Brown,Bruce,bruce-brown,1,G-F,6-4,202,"AUG 15, 1996",25.0,3,Miami,1628971,,Brooklyn Nets,Nets
